Year,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2005","58136","London","Westminster","A4","PU","529750","180380","Waterloo Pl","Cockspur St","0.06","15","49","406","52","83","17","1","0","0","0","0","19","609"
"2005","58172","London","Westminster","A202","PU","529621","178557","Wilton Rd","A3213","0.62","308","336","4309","262","851","193","16","14","6","9","6","244","6001"
"2005","58173","London","Westminster","A4206","PU","526760","181690","Bishop's Bridge Rd roundabout","Edgware Rd","0.37","217","600","4266","87","908","151","25","14","2","0","1","194","6054"
"2005","70181","London","Westminster","A40","PU","526950","181700","A4206","A5/A501","0.12","56","397","3012","30","578","129","15","27","5","3","3","182","4199"
"2005","70190","London","Westminster","A4201","PU","529080","181350","A40","A5204","0.15","57","45","262","0","49","7","1","0","0","0","0","8","364"
"2005","70191","London","Westminster","A5204","PU","529000","181480","A4201 Langham Place","A4201 Great Portland St","0.06","60","55","208","1","67","13","1","0","0","0","0","14","345"
"2005","70192","London","Westminster","A400","PU","530250","180330","Trafalgar Sq","A3211","0.24","106","346","1108","53","257","39","4","4","2","0","0","50","1814"
"2005","73225","London","Westminster","A4200","PU","530697","181140","A4","LA Boundary","0.12","114","121","1290","119","193","30","2","1","1","0","0","34","1757"
"2005","74534","London","Westminster","A40","PU","525432","181677","LA Boundary","A4206","1.24","0","2037","33188","193","4329","782","108","178","32","20","20","1140","40887"
"2005","74971","London","Westminster","A302","PU","528737","179285","Buckingham Palace Rd/Victoria St","lower Grosvenor Place","0.16","85","81","1487","175","282","34","3","3","1","1","1","43","2068"
"2005","74972","London","Westminster","A5","PU","527100","181660","A40","Praed St","0.06","43","44","555","40","142","20","2","1","1","1","1","26","808"
"2005","74973","London","Westminster","A41","PU","528050","181300","Gloucester Place","Baker St","0.12","22","12","199","2","25","3","0","0","0","0","0","4","241"
"2005","74974","London","Westminster","A41","PU","527900","181810","Gloucester Place","Baker St","0.12","2","4","93","2","16","4","0","0","0","0","0","5","120"
"2005","74975","London","Westminster","A41","PU","528000","181230","Seymour St","Portman Sq (north)","0.06","10","32","280","39","39","6","1","0","0","0","0","8","399"
"2005","74976","London","Westminster","A41","PU","528130","181300","Portman Sq (north)","Wigmore St","0.06","9","17","202","31","23","4","1","0","0","1","0","6","279"
"2005","74977","London","Westminster","A41","PU","527800","181860","York St","Marylebone Rd","0.06","10","32","280","39","39","6","1","0","0","0","0","8","399"
"2005","74978","London","Westminster","A41","PU","527950","181900","Marylebone Rd","York St","0.06","9","17","202","31","23","4","1","0","0","1","0","6","279"
"2005","80694","London","Westminster","A4","PU","529900","180470","Haymarket","Trafalgar Square","0.18","7","103","414","34","94","25","1","1","0","0","0","27","673"
"2005","81117","London","Westminster","A301","PU","530630","180780","A4","A301","0.12","36","110","1175","73","198","39","4","4","1","1","1","49","1604"
"2005","81118","London","Westminster","A301","PU","530750","180580","A301","LA Boundary","0.06","61","57","644","90","105","13","1","1","0","0","0","15","912"
"2005","81119","London","Westminster","A301","PU","530640","180950","A301","LA Boundary","0.43","119","92","900","61","149","33","3","3","1","1","1","41","1244"
"2006","6119","London","Westminster","A4","PU","531060","181090","Aldwych","LA Boundary","0.18","93","122","1295","161","224","22","2","0","0","0","0","24","1826"
"2006","6120","London","Westminster","A4","PU","528900","180220","Hyde Park Corner","St James St","0.55","442","1107","5583","498","1165","178","20","4","3","1","2","209","8562"
"2006","6152","London","Westminster","A5","PU","527500","181240","Sussex Gdns","Seymour St","0.37","170","315","4097","352","1246","138","14","7","7","6","4","176","6186"
"2006","6426","London","Westminster","A40","PU","528500","181100","Orchard St","Regent St","0.49","137","15","359","833","44","11","1","0","0","0","0","13","1263"
"2006","6459","London","Westminster","A41","PU","528000","181700","York St","Portman Sq (north)","0.31","41","107","995","171","181","20","3","3","3","2","1","31","1486"
"2006","6896","London","Westminster","A315","PU","527000","179700","LA Boundary","A4/A3216","1.05","308","1025","5689","647","1309","174","19","2","5","1","2","203","8873"
"2006","7603","London","Westminster","A3212","PU","530200","179300","A3203","Parliament Square","0.43","378","643","2973","174","733","134","12","5","3","2","7","163","4685"
"2006","7672","London","Westminster","A4201","PU","528800","181700","A5204","A501","0.49","248","340","2522","254","591","151","19","10","8","4","3","195","3901"
"2006","7934","London","Westminster","A3214","PU","528600","178600","B302","A3213","0.55","561","277","2493","625","553","39","3","1","0","0","1","43","3991"
"2006","8083","London","Westminster","A41","PU","527410","182550","A41","A5205","0.43","76","142","4849","284","594","90","7","6","4","3","3","113","5982"
"2006","8448","London","Westminster","A4","PU","529610","180500","Pall Mall","Piccadilly Circus","0.18","40","83","533","138","180","24","3","1","0","0","0","28","963"
"2006","16108","London","Westminster","A4","PU","530400","180700","Northumberland Ave","A301","0.43","490","223","2084","440","433","70","6","1","0","0","0","77","3257"
"2006","16142","London","Westminster","A302","PU","528600","179500","A3217","A4","0.37","241","540","5450","690","2222","267","27","25","4","7","6","337","9239"
"2006","16435","London","Westminster","A41","PU","527750","182000","A501","A41 Park Rd","0.31","123","131","1262","174","243","22","2","1","1","1","0","28","1838"
"2006","17015","London","Westminster","A404","PU","524000","182440","LA Boundary","A4207","0.68","174","340","3775","194","822","172","20","9","6","4","1","213","5344"
"2006","17567","London","Westminster","A3203","PU","530350","178960","A3212","LA Boundary","0.12","215","133","902","64","215","27","6","2","0","0","0","36","1349"
"2006","17572","London","Westminster","A3212","PU","529800","178030","A3216","A202","0.99","1046","1814","9329","153","2284","302","24","20","10","12","19","387","13968"
"2006","17574","London","Westminster","A3217","PU","528900","179330","A302","A3214","0.12","58","108","1424","121","298","31","3","2","1","1","1","40","1991"
"2006","17638","London","Westminster","A4201","PU","529100","181000","Piccadilly Circus","A40","0.55","344","575","3064","786","813","111","10","4","1","0","0","126","5365"
"2006","17639","London","Westminster","A4202","PU","528089","180542","A4 Hyde Park Corner","Marble Arch","0.86","485","2215","23566","1750","4019","947","83","35","16","15","26","1122","32672"
"2006","17641","London","Westminster","A501","PU","527370","181750","A5/A4209","Marylebone Rd","0.18","104","54","1119","57","189","19","2","1","1","0","0","23","1442"
"2006","17691","London","Westminster","A401","PU","529761","180893","Piccadilly Circus","A400","0.31","334","451","1317","126","579","118","8","3","1","0","0","130","2603"
"2006","17917","London","Westminster","A3214","PU","528970","179400","A3217","Buckingham Gate","0.18","321","163","1601","41","187","17","2","0","1","0","0","20","2012"
"2006","18169","London","Westminster","A5204","PU","528000","181174","A5","A41","0.24","145","105","998","13","112","23","2","0","0","0","0","25","1253"
"2006","18454","London","Westminster","A501","PU","528800","182200","A501","A4201","0.12","53","189","2501","72","495","67","7","8","4","3","3","92","3349"
"2006","18478","London","Westminster","A5","PU","526000","182930","B414","A5205","0.8","199","334","4317","278","1007","120","13","4","4","4","4","148","6084"
"2006","18664","London","Westminster","A3214","PU","530000","179686","Horse Guards Road","Parliament Sq","0.18","77","114","1513","2","67","5","0","0","0","0","0","6","1701"
"2006","18738","London","Westminster","A3213","PU","528600","178960","Hobart Place","A3214","0.24","43","51","1245","36","167","16","1","1","0","0","0","18","1518"
"2006","26114","London","Westminster","A4","PU","529395","180534","St James St","Regent Street/ Picc Circus","0.31","314","288","964","232","352","12","2","1","0","0","0","16","1852"
"2006","26146","London","Westminster","A5","PU","527180","181580","Praed St","A501/A4209","0.12","97","99","1142","89","360","37","4","3","2","2","1","49","1739"
"2006","26429","London","Westminster","A501","PU","527600","181860","Old Marylebone Rd","A41 Gloucester Place","0.24","226","678","6467","137","1095","191","18","39","9","5","5","266","8644"
"2006","26432","London","Westminster","A402","PU","527000","180830","Westbourne Street","Marble Arch","0.68","333","936","6716","407","1493","251","20","9","1","2","0","284","9835"
"2006","26464","London","Westminster","A41","PU","527910","182000","Gloucester Place","Marylebone Rd","0.31","47","81","1908","178","265","19","1","2","2","1","0","26","2459"
"2006","26465","London","Westminster","A41","PU","528030","181100","A40","A5204","0.12","11","35","646","84","134","16","2","2","1","1","0","22","921"
"2006","27236","London","Westminster","A501","PU","528000","182004","Baker St","Park Crescent (mid-junction)","0.49","349","1117","9782","388","2327","315","32","27","11","21","10","415","14030"
"2006","27663","London","Westminster","A3212","PU","530150","180000","A302","Northumberland Ave","0.49","432","474","3295","711","959","170","24","8","3","3","1","208","5647"
"2006","27667","London","Westminster","A3217","PU","528340","179000","LA Boundary","Ecclestone St","0.31","161","228","1986","21","301","39","4","1","1","0","0","46","2581"
"2006","27787","London","Westminster","A5205","PU","528000","183640","A41","LA Boundary","0.93","202","339","5879","98","1966","227","17","4","1","0","1","250","8533"
"2006","28121","London","Westminster","A5204","PU","529193","181549","A4201","LA Boundary","0.24","274","249","857","5","336","46","4","0","0","0","0","52","1499"
"2006","28477","London","Westminster","A4","PU","529730","180540","Piccadilly Circus","Pall Mall East","0.24","62","132","1555","220","382","65","7","3","1","0","0","77","2365"
"2006","28513","London","Westminster","A302","PU","529060","179150","Wilton Rd/Vauxhall Bridge Rd","Bressenden Place","0.06","31","43","439","24","149","22","3","1","0","0","0","28","683"
"2006","28514","London","Westminster","A5204","PU","528114","181216","A41","A41","0.12","73","53","499","6","56","12","1","0","0","0","0","12","627"
"2006","36150","London","Westminster","A5","PU","527700","181040","A5204","Marble Arch","0.12","108","124","1334","160","529","39","3","2","1","1","1","47","2194"
"2006","36435","London","Westminster","A40","PU","528150","181050","A41","A41","0.12","77","25","319","236","59","6","1","1","0","0","0","9","647"
"2006","36436","London","Westminster","A402","PU","525962","180603","LA Boundary","Westbourne St/Lancaster Terrace","0.8","737","727","6334","396","1779","131","10","4","5","2","4","157","9392"
"2006","36471","London","Westminster","A41","PU","528200","181100","A40","A5204","0.12","17","43","398","68","72","8","1","1","1","1","0","13","594"
"2006","36796","London","Westminster","A202","PU","529080","179000","Victoria St/Wilton Rd","Wilton Rd","0.12","42","73","738","64","197","31","3","2","1","0","1","38","1110"
"2006","37704","London","Westminster","A3212","PU","530200","178600","A202","A3203","0.49","708","1043","3272","145","1184","94","11","7","7","4","6","128","5773"
"2006","37706","London","Westminster","A202","PU","529050","179270","Buckingham Palace Rd","Victoria St","0.12","53","65","786","44","315","23","3","2","1","1","1","31","1242"
"2006","37774","London","Westminster","A4201","PU","528970","181400","A40","A5204","0.12","44","68","449","52","142","17","1","1","0","0","0","20","732"
"2006","37775","London","Westminster","A4205","PU","527000","181500","A4206","Edgware Rd","0.68","277","92","1034","206","223","46","6","2","0","0","0","55","1609"
"2006","37776","London","Westminster","A4206","PU","526000","181300","A4207","A4205","0.68","581","328","2757","342","982","67","21","3","1","0","2","95","4505"
"2006","37914","London","Westminster","A400","PU","529864","181203","A401","Andrew Borde St","0.18","169","87","361","156","115","15","2","0","0","0","0","17","736"
"2006","38167","London","Westminster","A41","PU","526997","182978","A5205","LA Boundary","0.74","175","578","6393","348","1024","216","15","20","8","4","7","269","8612"
"2006","38177","London","Westminster","A4","PU","529470","180208","Piccadilly","Waterloo Pl","0.49","148","500","2776","58","779","93","13","3","0","1","0","110","4224"
"2006","38534","London","Westminster","A4","PU","529930","180400","Pall Mall","Northumberland ave","0.18","105","179","810","313","274","34","3","1","1","0","0","40","1616"
